Date,Anomaly
1977-02-01,-0.007500000000000011
1977-03-01,0.02416666666666666
1977-04-01,0.04666666666666666
1977-05-01,0.08750000000000001
1977-06-01,0.11666666666666668
1977-07-01,0.13499999999999998
1977-08-01,0.1575
1977-09-01,0.1658333333333333
1977-10-01,0.18916666666666668
1977-11-01,0.2091666666666667
1977-12-01,0.2041666666666667
1978-01-01,0.19416666666666663
1978-02-01,0.19083333333333333
1978-03-01,0.19000000000000003
1978-04-01,0.18083333333333332
1978-05-01,0.16416666666666666
1978-06-01,0.14416666666666667
1978-07-01,0.13333333333333333
1978-08-01,0.10833333333333334
1978-09-01,0.10666666666666665
1978-10-01,0.10583333333333332
1978-11-01,0.10499999999999998
1978-12-01,0.10666666666666665
1979-01-01,0.10999999999999999
1979-02-01,0.09333333333333331
1979-03-01,0.08916666666666666
1979-04-01,0.08499999999999998
1979-05-01,0.08749999999999998
1979-06-01,0.10083333333333333
1979-07-01,0.10333333333333333
1979-08-01,0.12666666666666665
1979-09-01,0.14166666666666666
1979-10-01,0.16
1979-11-01,0.16833333333333333
1979-12-01,0.20083333333333334
1980-01-01,0.2175
1980-02-01,0.25916666666666666
1980-03-01,0.27416666666666667
1980-04-01,0.295
1980-05-01,0.31583333333333335
1980-06-01,0.32166666666666666
1980-07-01,0.33749999999999997
1980-08-01,0.3433333333333333
1980-09-01,0.3416666666666666
1980-10-01,0.33416666666666667
1980-11-01,0.3325
1980-12-01,0.31
1981-01-01,0.3225
1981-02-01,0.31916666666666665
1981-03-01,0.3283333333333333
1981-04-01,0.32749999999999996
1981-05-01,0.3183333333333333
1981-06-01,0.3233333333333333
1981-07-01,0.32416666666666666
1981-08-01,0.33
1981-09-01,0.32666666666666666
1981-10-01,0.3316666666666666
1981-11-01,0.33416666666666667
1981-12-01,0.3525
1982-01-01,0.3183333333333333
1982-02-01,0.30083333333333334
1982-03-01,0.26666666666666666
1982-04-01,0.25166666666666665
1982-05-01,0.24333333333333332
1982-06-01,0.22416666666666665
1982-07-01,0.21333333333333335
1982-08-01,0.19333333333333333
1982-09-01,0.19166666666666665
1982-10-01,0.18499999999999997
1982-11-01,0.17500000000000002
1982-12-01,0.17416666666666666
1983-01-01,0.20666666666666667
1983-02-01,0.2275
1983-03-01,0.25833333333333336
1983-04-01,0.2683333333333333
1983-05-01,0.285
1983-06-01,0.30166666666666664
1983-07-01,0.305
1983-08-01,0.32666666666666666
1983-09-01,0.345
1983-10-01,0.35000000000000003
1983-11-01,0.3658333333333333
1983-12-01,0.34833333333333333
1984-01-01,0.3333333333333333
1984-02-01,0.3116666666666667
1984-03-01,0.3025
1984-04-01,0.2891666666666666
1984-05-01,0.2875
1984-06-01,0.27166666666666667
1984-07-01,0.26749999999999996
1984-08-01,0.25416666666666665
1984-09-01,0.23916666666666667
1984-10-01,0.23416666666666666
1984-11-01,0.21083333333333332
1984-12-01,0.1925
1985-01-01,0.18916666666666668
1985-02-01,0.1758333333333333
1985-03-01,0.16833333333333333
1985-04-01,0.1708333333333333
1985-05-01,0.1575
1985-06-01,0.16499999999999998
1985-07-01,0.15333333333333332
1985-08-01,0.15
1985-09-01,0.14416666666666667
1985-10-01,0.14083333333333334
1985-11-01,0.14333333333333334
1985-12-01,0.1575
1986-01-01,0.15833333333333333
1986-02-01,0.1875
1986-03-01,0.19500000000000003
1986-04-01,0.20416666666666664
1986-05-01,0.21
1986-06-01,0.20833333333333334
1986-07-01,0.21916666666666665
1986-08-01,0.22166666666666668
1986-09-01,0.21833333333333335
1986-10-01,0.22166666666666668
1986-11-01,0.22416666666666665
1986-12-01,0.22666666666666666
1987-01-01,0.2325
1987-02-01,0.2325
1987-03-01,0.22333333333333336
1987-04-01,0.22416666666666665
1987-05-01,0.2283333333333333
1987-06-01,0.24333333333333332
1987-07-01,0.26916666666666667
1987-08-01,0.2783333333333333
