Date,Anomaly
2004-05-01,0.5041666666666667
2004-06-01,0.50425
2004-07-01,0.5046666666666667
2004-08-01,0.5066666666666667
2004-09-01,0.5083333333333333
2004-10-01,0.5098333333333334
2004-11-01,0.5120833333333333
2004-12-01,0.5133333333333333
2005-01-01,0.5152500000000001
2005-02-01,0.5141666666666667
2005-03-01,0.5160833333333333
2005-04-01,0.5176666666666666
2005-05-01,0.5204166666666666
2005-06-01,0.5220833333333333
2005-07-01,0.5233333333333333
2005-08-01,0.5239166666666667
2005-09-01,0.5263333333333333
2005-10-01,0.5288333333333334
2005-11-01,0.5314166666666666
2005-12-01,0.5348333333333333
2006-01-01,0.5375
2006-02-01,0.53975
2006-03-01,0.5419999999999999
2006-04-01,0.54375
2006-05-01,0.5455833333333333
2006-06-01,0.5484166666666666
2006-07-01,0.5500833333333334
2006-08-01,0.55225
2006-09-01,0.5554166666666666
2006-10-01,0.5594166666666667
2006-11-01,0.5618333333333333
2006-12-01,0.5653333333333332
2007-01-01,0.5708333333333333
2007-02-01,0.5736666666666667
2007-03-01,0.575
2007-04-01,0.57825
2007-05-01,0.5803333333333334
2007-06-01,0.5805833333333333
2007-07-01,0.5819166666666666
2007-08-01,0.58275
2007-09-01,0.5826666666666667
2007-10-01,0.5823333333333333
2007-11-01,0.5818333333333333
2007-12-01,0.5810833333333334
2008-01-01,0.5784166666666667
2008-02-01,0.5744166666666667
2008-03-01,0.575
2008-04-01,0.5733333333333335
2008-05-01,0.57175
2008-06-01,0.5696666666666667
2008-07-01,0.5686666666666667
2008-08-01,0.5670833333333333
2008-09-01,0.5680833333333334
2008-10-01,0.5700833333333333
2008-11-01,0.5721666666666666
2008-12-01,0.57225
2009-01-01,0.5739166666666667
2009-02-01,0.573
2009-03-01,0.5744166666666666
2009-04-01,0.57625
2009-05-01,0.5788333333333334
2009-06-01,0.5810833333333333
2009-07-01,0.5840833333333334
2009-08-01,0.5868333333333333
2009-09-01,0.5896666666666667
2009-10-01,0.5925833333333334
2009-11-01,0.5959166666666668
2009-12-01,0.5980000000000001
2010-01-01,0.6016666666666666
2010-02-01,0.6040833333333333
2010-03-01,0.6071666666666666
2010-04-01,0.6095833333333333
2010-05-01,0.613
2010-06-01,0.6155833333333334
2010-07-01,0.6178333333333333
2010-08-01,0.6195833333333333
2010-09-01,0.6213333333333332
2010-10-01,0.6245
2010-11-01,0.6284166666666666
2010-12-01,0.6301666666666667
2011-01-01,0.6309166666666667
2011-02-01,0.6315833333333333
2011-03-01,0.6325000000000001
2011-04-01,0.6336666666666667
2011-05-01,0.6335833333333334
2011-06-01,0.6343333333333333
2011-07-01,0.635
2011-08-01,0.6363333333333333
2011-09-01,0.6369166666666667
2011-10-01,0.63825
2011-11-01,0.6370833333333333
2011-12-01,0.6368333333333334
2012-01-01,0.6354166666666666
2012-02-01,0.6340833333333333
2012-03-01,0.6316666666666666
2012-04-01,0.6329999999999999
2012-05-01,0.6337499999999999
2012-06-01,0.63475
2012-07-01,0.63475
2012-08-01,0.6356666666666667
2012-09-01,0.6368333333333334
2012-10-01,0.6385833333333333
2012-11-01,0.6400833333333333
2012-12-01,0.64025
2013-01-01,0.64
2013-02-01,0.6398333333333334
2013-03-01,0.6403333333333332
2013-04-01,0.6405833333333334
2013-05-01,0.6410833333333333
2013-06-01,0.6428333333333334
2013-07-01,0.6431666666666666
2013-08-01,0.6435
2013-09-01,0.6440833333333333
2013-10-01,0.6435
2013-11-01,0.6454166666666666
2013-12-01,0.64525
2014-01-01,0.6463333333333332
2014-02-01,0.6453333333333334
2014-03-01,0.6464166666666668
2014-04-01,0.6478333333333333
2014-05-01,0.6514166666666665
2014-06-01,0.65375
2014-07-01,0.6560833333333334
2014-08-01,0.6589166666666666
2014-09-01,0.6614166666666667
2014-10-01,0.6628333333333333
2014-11-01,0.6625833333333334
2014-12-01,0.66475
2015-01-01,0.6653333333333333
2015-02-01,0.6674166666666665
2015-03-01,0.6690833333333334
2015-04-01,0.6701666666666667
2015-05-01,0.6715833333333333
2015-06-01,0.67325
2015-07-01,0.6744166666666666
2015-08-01,0.6764166666666667
2015-09-01,0.6783333333333332
2015-10-01,0.6810833333333334
2015-11-01,0.6834166666666667
2015-12-01,0.6868333333333333
2016-01-01,0.6918333333333333
2016-02-01,0.6966666666666668
2016-03-01,0.7023333333333334
2016-04-01,0.70725
2016-05-01,0.7106666666666667
2016-06-01,0.7124166666666667
2016-07-01,0.715
2016-08-01,0.7174166666666667
2016-09-01,0.7198333333333334
2016-10-01,0.7213333333333334
2016-11-01,0.7233333333333333
2016-12-01,0.7243333333333334
2017-01-01,0.7253333333333334
2017-02-01,0.7285833333333332
2017-03-01,0.7321666666666666
2017-04-01,0.7335833333333334
2017-05-01,0.7358333333333333
2017-06-01,0.7374166666666666
2017-07-01,0.7396666666666666
2017-08-01,0.7422500000000001
2017-09-01,0.7444999999999999
2017-10-01,0.7471666666666666
2017-11-01,0.7498333333333334
2017-12-01,0.75375
2018-01-01,0.7584166666666666
2018-02-01,0.7630833333333332
2018-03-01,0.7645000000000001
2018-04-01,0.7677499999999999
2018-05-01,0.7705000000000001
2018-06-01,0.7731666666666667
2018-07-01,0.7753333333333334
2018-08-01,0.7777499999999999
2018-09-01,0.7795000000000001
2018-10-01,0.7823333333333334
2018-11-01,0.7835833333333333
2018-12-01,0.7865833333333333
2019-01-01,0.7887500000000001
2019-02-01,0.7919166666666667
2019-03-01,0.7970833333333334
2019-04-01,0.8009999999999999
2019-05-01,0.8033333333333332
2019-06-01,0.8053333333333333
2019-07-01,0.8069166666666666
2019-08-01,0.8088333333333334
2019-09-01,0.8104166666666667
2019-10-01,0.8131666666666667
2019-11-01,0.8150833333333333
2019-12-01,0.8185
2020-01-01,0.8218333333333334
2020-02-01,0.8250833333333334
2020-03-01,0.8270833333333333
2020-04-01,0.82925
2020-05-01,0.8310833333333334
2020-06-01,0.8330833333333333
2020-07-01,0.8350833333333333
2020-08-01,0.8372499999999999
2020-09-01,0.8400833333333334
2020-10-01,0.8419166666666666
2020-11-01,0.8444166666666667
2020-12-01,0.8470833333333333
2021-01-01,0.8494166666666666
2021-02-01,0.8505833333333334
2021-03-01,0.8525833333333334
2021-04-01,0.8536666666666667
2021-05-01,0.8558333333333332
2021-06-01,0.85775
2021-07-01,0.8595
2021-08-01,0.861
2021-09-01,0.8636666666666667
2021-10-01,0.8664166666666666
2021-11-01,0.8696666666666667
2021-12-01,0.87225
2022-01-01,0.8756666666666668
2022-02-01,0.8788333333333332
2022-03-01,0.8832500000000001
2022-04-01,0.8846666666666667
2022-05-01,0.8853333333333334
2022-06-01,0.88725
2022-07-01,0.8895000000000001
2022-08-01,0.8916666666666667
2022-09-01,0.8927499999999999
2022-10-01,0.89425
2022-11-01,0.89425
2022-12-01,0.8966666666666666
2023-01-01,0.8984166666666666
2023-02-01,0.9019166666666667
2023-03-01,0.9066666666666667
2023-04-01,0.9099166666666666
2023-05-01,0.9125
2023-06-01,0.9155833333333334
2023-07-01,0.9203333333333333
2023-08-01,0.9251666666666668
2023-09-01,0.9308333333333334
2023-10-01,0.9365833333333333
2023-11-01,0.9419166666666666
2023-12-01,0.9475833333333334
2024-01-01,0.95225
2024-02-01,0.9591666666666666
2024-03-01,0.9636666666666667
2024-04-01,0.9678333333333333
2024-05-01,0.9707500000000001
2024-06-01,0.9749166666666667
2024-07-01,0.9796666666666667
2024-08-01,0.9833333333333333
2024-09-01,0.9866666666666666
2024-10-01,0.9912500000000001
2024-11-01,0.9966666666666667
2024-12-01,1.00075
2025-01-01,1.0049166666666667
2025-02-01,1.008
2025-03-01,1.0111666666666665
2025-04-01,1.0145
